,title,brand,price,description,colour,category
412,ASOS DESIGN Curve bell flare jeans in clean black with pressed crease,ASOS DESIGN,62.97,     Basic but essential   High-rise waist      Zip fly      Functional pockets  Flared leg  Cut with a skinny leg that flares at the knee ,Clean black,jeans
413,ASOS DESIGN Maternity Mom jeans in washed pink with over the bump band,ASOS DESIGN,62.97,     Part of our responsible edit  High-rise waist  Over-the-bump band  Functional pockets  Regular fit      Designed to fit through all stages of pregnancy ,Pink,jeans
414,ASOS DESIGN Petite Recycled Florence authentic straight leg jeans in mid vintage blue,ASOS DESIGN,57.57,     The perfect partner for all your nice tops  Mid-rise waist  Mid-wash finish  Concealed fly  Functional pockets  Straight fit   They've got the same width from waist to hem  Part of the Eco Edit ,Mid vintage blue wa,jeans
415,Liquor N Poker western mom jeans co-ord,Liquor N Poker,68.37,     Part of a co-ord set  Jacket sold separately   High-rise waist      Concealed fly      Functional pockets      Western details  Relaxed fit  For a slouchy silhouette  Exclusive to ASOS ,Washed red,jeans
416,Vivienne Westwood Anglomania rinse wash wide leg jeans,Vivienne Westwood,359.82,"     They're long-term relationship material      High-rise waist  Concealed fly      Functional pockets  Wide leg  Fitted at the top, flowing at the bottom ",Blue,jeans
417,Only Tall skinny leg push up effect jean in blue,Only,50.37, Pair these with a nice top and you’re good to go  Mid-rise waist  Push-up style  Concealed fly  Functional pockets  We're just spoiling you now  Skinny fit   A tight cut for a sleek shape ,Blue,jeans
418,ASOS DESIGN Petite High rise 'relaxed' dad jeans with in pebble grey,ASOS DESIGN,62.97,"     Part of our responsible edit  High-rise waist      Concealed fly      Functional pockets       Relaxed fit   Loose cut, regular on the waist ",Pebble grey,jeans
419,ASOS DESIGN Petite Florence authentic straight leg jeans in bone chalky white,ASOS DESIGN,57.57, They're long-term relationship material  Mid rise  Concealed fly  Five-pocket style  Cropped length  Raw hem  Regular fit  Just select your usual size ,Chalk white,jeans
420,Only high waisted straight leg jeans,Only,53.97,     Wear them again and again      High rise      Concealed fly      Functional pockets  Straight fit   They've got the same width from waist to hem ,Blue,jeans
421,ASOS DESIGN Petite Ridley high waisted skinny jeans in mid wash blue,ASOS DESIGN,50.37,     Jeans and a nice top?  You're halfway there with these      High rise  Concealed fly      Functional pockets      Skinny fit  A tight cut for a sleek shape ,Mid wash blue,jeans
422,Noisy May petite ankle grazer mom jean with contrast stitch,Noisy May,50.37,"      It's all in the jeans    High rise    Belt loops  Concealed fly       Five pockets       Cropped leg   Regular, tapered fit   A standard cut around the thigh with a narrow shape through the leg ",Blue,jeans
423,Abercrombie & Fitch coated skinny jeans,Abercrombie & Fitch,147.53,"     For your everyday thing  Mid rise  Belt loops  Button fly  Side pockets  Skinny fit  Tight cut, regular on the waist ",missing,jeans
424,ASOS DESIGN Maternity lisbon mid rise skinny jeans in mid wash blue with frayed knee rips and under the bump waistband,ASOS DESIGN,53.97,     The perfect partner for all your nice tops  Mid wash      Under-the-bump waistband   Distressed details  Skinny fit  Cut closely from hips to hem      Designed to fit you from bump to baby ,missing,jeans
425,Urban Bliss Maternity mom jeans,ASOS DESIGN,57.57," <a href=""https://www.asos.com/women/maternity/jeans/cat/?cid=8345""><strong>Maternity jeans</strong></a> by Urban Bliss<ul>     It's all in the jeans       Low-rise waist   Jersey over-the-bump insert       Tapered leg      Designed to fit through all stages of pregnancy  Exclusive to ASOS </ul> ",Indigo,jeans
426,Pimkie skinny jean in grey,Pimkie,30.57,"     Buy them now, wear them forever      High rise  Belt loops  Concealed fly  Functional pockets  Skinny fit  Cut closely from hips to hem ",Grey,jeans
427,Missguided wide leg jean in blue,Missguided,57.57,"     A go-to pair   High rise   Zip fly  Functional pockets  Wide-cut leg  Fitted at the top, flowing at the bottom ",Blue,jeans
428,Reclaimed Vintage The '95 straight leg jean in acid wash with seam detail,Reclaimed Vintage,57.57,     Wear them again and again   Zip fly  Two-pocket design  Washed finish  Skinny fit   Cut very closely to the body   Exclusive to ASOS  You heard it here first ,Acid wash,jeans
429,G-Star Arc 3D low waist boyfriend jean,G Star,170.91,"     For today, tomorrow and every day after      Low rise      Belt loops      Zip fly with button fastening      Functional pockets      Slim fit      A narrow cut from hips to hem ",Medium aged,jeans
430,ASOS DESIGN Rivington high waisted denim jeggings in washed black,jeggings,32.38,     A wardrobe staple       Super high rise  Concealed fly  Functional back pockets      Super skinny fit down to the leg opening      Super skinny fit  Cut closest to the body ,Washed black,jeans
431,Monki Mocki mid waist jeans with organic cotton in black,Monki,53.97,     A go-to pair  Mid-rise waist      Concealed fly      Functioning pockets  Skinny fit   Cut very closely to the body  ,Black,jeans
432,Signature 8 jeans in zebra print,Signature 8,80.96,      Add them to your everyday line-up    Zebra print    High rise    Belt loops    Button fastening    Concealed fly     Side pockets   Straight leag  Regular fit  Just select your usual size ,Olive,jeans
433,Only Tall mom jean in blue,Only,46.78,     They're long-term relationship material  High rise       Concealed fly      Functioning pockets      Straight cut      Regular fit  Just select your usual size ,Blue,jeans
434,Only Tall high waist skinny jean,Only,46.78,      It's all in the jeans    High rise     Belt loops       Concealed fly      Five pockets  Skinny fit  Cut very closely from hips to hem ,Dark blue denim,jeans
435,Only Petite distressed mom jean,Only,53.97,     You can always depend on denim  High-rise waist      Concealed fly      Functional pockets      Distressed details  Slim tapered leg  Sits on the ankle  Relaxed fit ,Washed black,jeans
436,ASOS DESIGN Petite Farleigh high waist slim mom jeans in black vinyl,ASOS DESIGN,14.37,     They've already got your attention  High rise  Zip fly  Functional pockets  Belt loops  Slim fit  A narrow cut from hips to hem ,Black,jeans
437,Only mom jeans with seam detail in mid blue wash,Only,53.97,      The perfect partner for all your nice tops   High-rise waist  Concealed fly  Functional pockets      Slim tapered leg      Sits on the ankle      Relaxed fit   Exclusive to ASOS  ,Mid blue,jeans
438,Monki Yoko wide leg jeans with organic cotton in khaki,Monki,71.96,"     Part of our responsible edit  High rise  Concealed fly  Functional pockets  Wide leg  Fitted at the top, flowing at the bottom ",Green,jeans
439,New Look high waist skinny jean in mid blue,New Look,28.77,     A fail-safe pair  High-rise waist  Concealed fly  Two back pockets  Skinny fit  A tight cut for a sleek shape ,Mid blue,jeans
440,Missguided Tall co-ord wrath straight leg jeans in grey,Missguided,44.98,      Part of a co-ord set   Shirt sold separately  High rise  Belt loops   Button fly       Five pockets       Raw-cut hem   Regular fit  Just select your usual size ,Grey,jeans
441,AllSaints grace skinny jeans,AllSaints,176.31,     It's all in the jeans  High rise  Belt loops  Concealed fly  Five pockets  Skinny fit  Cut very closely from hips to hem ,Fresh blue,jeans
442,ASOS DESIGN Petite Recycled Florence authentic straight leg jeans in washed black,ASOS DESIGN,57.57,     A go-to pair  Low rise      Concealed fly  Belt loops      Five pockets  Straight fit   They've got the same width from waist to hem  Part of the Eco Edit ,Washed black,jeans
443,Selected Femme mom jean,Selected,125.94,     It's all in the jeans  High-rise waist      Button fly      Five pockets      Slim tapered leg      Sits on the ankle  Relaxed fit  Think baggy and casual ,Medium blue,jeans
444,ASOS DESIGN Petite Recycled Florence authentic straight leg jeans in light stonewash blue,ASOS DESIGN,57.57,     Wear them again and again  Mid rise       Zip fly      Functioning pockets      Straight fit  Up and down with no diversions ,Light stonewash blue,jeans
445,ASOS DESIGN Maternity Tall Ridley high waisted skinny jeans in clean black with over the bump waistband,ASOS DESIGN,39.58, The perfect partner for all your nice tops  High rise  Over-the-bump stretch jersey waistband   Skinny fit  Cut closely from hips to hem  Designed to fit through all stages of pregnancy ,Black,jeans
446,New Look Tall straight leg jean in mid blue,New Look,46.76,     For your everyday thing      High rise  Belt loops  Concealed fly with button fastening  Side and back pockets  Straight leg  Regular fit  True to size ,Mid blue,jeans
447,Crooked Tongues crop skate jean in washed black,Crooked Tongues,62.97,"     It's all in the jeans  High-rise waist      Concealed fly      Functional pockets      Cropped leg  Wide leg  Fitted at the top, flowing at the bottom ",Black,jeans
448,Noisy May Petite coated skinny jeans in black,Noisy May,53.97,     Add them to your everyday line-up  High-rise waist      Concealed fly      Two back pockets  Skinny fit  Cut very closely from hips to hem ,Black,jeans
449,ASOS DESIGN Tall Ridley high waisted skinny jeans in flat blue wash,ultra skinny jeans,39.58,     A fail-safe pair  Flat-blue wash       High rise  Zip fly   Contoured bottom lifting back pockets  Ultra skinny fit through the leg      Super-skinny fit    The tightest fit for a spray-on look ,Lizzie,jeans
450,ASOS DESIGN Maternity Ridley high waisted skinny jeans in optic white with under the bump waistband,ASOS DESIGN,39.58,"     Yeah, we like these, too   High rise  Under-the-bump waistband      Concealed fly      Functioning pockets  Skinny fit   A tight cut for a sleek shape  Designed to fit you from bump to baby ",Optic white,jeans
451,Noisy May Petite relaxed straight leg jean in mid blue wash,Noisy May,53.97,"     Buy them now, wear them forever  High rise  Concealed fly with button fastening  Functional pockets  Straight leg  Relaxed fit  For a slouchy silhouette ",Blue,jeans
452,JDY mom jean,JDY,39.58,     A go-to pair      High-rise waist      Concealed fly      Functioning pockets      Slim tapered leg      Raw-cut hem      Relaxed fit ,Heather,jeans
453,Whistles High waist frayed hem barrel leg jeans,Whistles,170.91,     Add them to your everyday line-up  High rise  Concealed fly with button fastening  Side pockets  Frayed hem  Barrel leg  Relaxed fit  A little looser and comfier than your standard jeans ,Mid wash,jeans
454,AllSaints grace skinny jeans,AllSaints,176.31,      It's all in the jeans   High rise  Belt loops  Concealed fly  Five pockets  Skinny fit  Cut very closely from hips to hem ,Jet black,jeans
455,Monki Oki skinny high waist jeans with organic cotton in new mid blue,Monki,53.97,      Part of our responsible edit    High-rise waist   Concealed fly  Functional pockets  Skinny fit  Cut closely from hips to hem ,New mid blue,jeans
456,Vero Moda Petite coated skinny jeans in black,Vero Moda Petite,62.97,     It's all in the jeans  Mid-rise waist      Concealed fly      Functional pockets  Skinny fit  Cut very closely from hips to hem ,Black,jeans
457,Miss Selfridge recycled denim boyfriend jeans with rips in mid wash,Miss Selfridge,68.37,"     For today, tomorrow and every day after  Mid rise   Zip fly  Functioning pockets  Ripped design   Straight cut  Regular fit   Just select your usual size ",Blue,jeans
458,Selected Femme straight mid blue jeans,Selected,125.94,"      Part of our responsible edit    For today, tomorrow and every day after    HIgh rise    Concealed fly with button fastening       Functional pockets       Branded patch to reverse   Regular, tapered fit  A standard cut around the thigh with a narrow shape through the leg ",Medium blue denim,jeans
459,Topshop Maternity Jamie underbump skinny jeans in black,Topshop,75.56,"     For today, tomorrow and every day after  Stretch waistband      Concealed fly      Functional pockets      Skinny cut      Designed to fit through all stages of pregnancy ",Black,jeans
460,Weekday Voyage straight leg jean with organic cotton in blue,Weekday,71.96,     Mid-blue wash  High-rise waist      Concealed fly      Functioning pockets  Straight fit   They've got the same width from waist to hem ,Blue,jeans
461,Dr Denim Aiko high rise wide leg jean,Dr Denim,98.95,      You can always depend on denim    High rise    Belt loops     Concealed fly with button fastening   Side and back pockets  Wide leg  Regular fit on the waist ,Cognac,jeans
