,brand,title,price,description,colour,material
3992,Kaleidoscope,ZAYA Swan Garden Applique Bikini,S$ 19.00,"ZAYA Swan Garden Applique Bikini
-Delicated unique swan lake motifs on mesh paneling, double straps lined at front and back, lined gusset.",Black,100% Polyester
3993,Deshabille,Santa Monica Pant & Tee Set,S$ 129.00,"The Santa Monica Pants & Tee Set from Deshabillé is perfect for movie nights, bedtime, and beyond. Comprised of two winning separates: a plain white tee crafted from soft modal/spandex jersey and tapered leg bottoms, finished with side pockets and a cotton herringbone waist tie.

- Length AU S: Top 62cm; Pant - Inside Leg: 72cm, Front Rise: 24cm; Leg Opening: 27cm
Top:
- Loose fit
- High V neck with wide band
- Short sleeves
- Slighlty curved hems
Pants:
- Relaxed fit
- Tapered Leg shape
- White cuffs, cinched at ankle
- Mid weight stretch cotton yarn dyed stripe fabric
- Wide white elasticated waistband with cotton herringbone drawstring tie threaded through gold metal eyelets
- Side slant pockets",Grey Marle/White,Top - 95% Modal / 5% Spandex Jersey 220gsm Pant - 95% Cotton / 5% Spandex Jersey 180gsm
3994,Cosabella,Soire Confidence Thong,S$ 33.90,"- Solid tone sheer mesh thong
- Mid rise
- Unlined
- Slim fit
- Elasticised waistband
- Cotton lined gusset
- Polyamide
- Model wears an S/M and is 172cm tall",Black,"This item is not valid for returns, refunds and exchanges"
3995,Bove by Spring Maternity,Macy Bamboo Nursing Bra,S$ 36.90,"-Triangle shaped cups style give fuller coverage
-Separate bra inserts for better coverage and shape
-Remove bra inserts for added comfort
-Bamboo viscose to help keep your skin cool
-Wireless comfort helps prevent of mastitis",Black,Blend
3996,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 104.37,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Three-dimensional cut
- with chest pad, shockproof and decompression",black,Nylon + spandex
3997,Cotton On Body,Jersey Cropped Cuffed Pants,S$ 29.99,"- Cropped pants with animal print
- Medium rise
- Relaxed fit
- Elasticized waistband
- Cuffed hem
- Cotton blend
- Model wears an S and is 170cm tall",Bunny Leopard,Blend
3998,Cotton On Body,Audrey Balconette Underwire Bralette,S$ 24.99,"- Solid toned lace bra
- No pads
- Hook fastening
- Adjustable shoulder straps
- Polyamide blend
- Model wears a size 10C and is 174cm tall",Sorbet,Blend
3999,Cotton On Body,Supersoft Ribbed Cardi Top,S$ 34.99,"- Ribbed sleep top with front tie
- V-neckline
- Regular fit
- Front button fastening
- Self-tie hem closure
- Long sleeves
- Polyester blend
- Model wears an S and is 172cm tall",Grey Marle,"70% Polyester, 25% Viscose, 5% Elastane"
4000,Under Armour,Armour Mid Crossback Printed Bra,S$ 55.00,"- Best for training
- Strappy crossback sports bra
- Slim fit
- Removable padding
- Elasticised chest band
- Super-smooth, double-layer HeatGear� fabric delivers superior next-to-skin feel
- Material wicks sweat & dries really fast & light
- 4-way stretch construction moves better in every direction
- Polyblend
- Model wears an S and is 176cm tall",Level Purple/Level Purple/Black,"87% Polyester, 13% Elastane"
4001,Calvin Klein,Calvin Klein Sculpted Slipcover Bikini,S$ 59.00,"With an updated panty shape, this Sculpted Slipcover bikini panty highlights soft, smooth lace that covers the back and two sides. With a narrow mesh waistband and logo details.",ATTRACT,[]
4002,LYCKA,LMM2107- Lady Sexy Lace Bra And Panty Set-Black,S$ 42.00,"-3/4 cup lace bra
-Fixed Shoulder Strap
-Back Double Hook Fastening
-Sexy and Regular Comfort",Black,Polyester
4003,Calvin Klein,Bikini - Calvin Klein Underwear,S$ 39.00,"- Floral print sheer bikini cut panties with brand detail
- Low rise
- Unlined
- Regular fit
- Elasticized waistband
- Modal blend
- Model wears an S and is 174cm tall",Floral Burnout Shoreline White,"70% Modal, 22% Polyester, 8% Spandex"
4004,On Gossamer,Mesh Hip-G Thong,S$ 21.80,"- Solid shade trimming detail mesh thong
- Low rise
- Slim fit
- Elasticated waistband
- Nylon
- Model wears an XS/S and is 170cm tall",Black,Nylon
4005,A-IN GIRLS,Sports Running Fitness Yoga Dance Sports Bra,S$ 175.00,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Beauty back stereo cut",blue,"Polyester Fiber, Spandex"
4006,Calvin Klein,Lightly Lined Bralet - Calvin Klein Underwear,S$ 99.00,"- All over graphic brand print racerback bra
- Round neckline
- Lined
- Regular fit
- Slip on style
- Non-removable lightly padded cups
- Nylon blend
- Model wears an S and is 175cm tall",Neon Tape,"80% Nylon, 20% Elastane"
4007,Ann Summers,Singapore Sling Plunge Bra,S$ 61.90,"- Contrast lace trim push up plunge bra with halter strap detail
- Sweetheart neckline
- Unlined
- Regular fit
- Adjustable back hook fastening
- Adjustable shoulder straps
- Non-removable pads
- Polyblend
- Model wears a size 34B and is 180cm tall",Black/Teal,"64% Polyester, 24% Polyamide, 12% Elastane"
4008,Seoul in Love,3 In 1 Lingerie Set,S$ 129.90,-Latest trend in Korea and Hong Kong Magazine! - Soft and comfortable - Sexy from every angle- We currently do not accept returns for lingerie due to hygiene concerns,navy,Silk
4009,Cotton On Body,Sporty Femme Brasiliano Briefs,S$ 12.00,"- Printed brief with band detail
- Medium rise
- Regular fit
- Elasticized waistband
- Cotton blend
- Model wears an S and is 170cm tall",Sketched Rosebud,Blend
4010,Cotton On Body,Satin Boxer Shorts,S$ 24.99,"- Satin finish pajama boxers
- Mid rise
- Relaxed fit
- Elasticised waist
- Polyester
- Model wears an S and is 174cm tall",Mini Artisan Paisley,100% Polyester
4011,Cotton On Body,Cindy G-String Briefs Set,S$ 12.00,"- Sultry lace front G string briefs
- Low rise
- Decorative elastic waistband
- Breathable mesh garment
- Laser cut lace
- Polyamide blend
- Model wears an S and is 173cm tall",Washed Cameo Pink,"90% Polyamide, 10% Elastane"
4012,Her Own Words,Solutions Flexi Wire Butterfly Push Up,S$ 71.90,"-Flexible Support Butterfly Push Up Bra
- ENGINEERED CUPS: Embedded flexible 3D plastic wire molded into a one piece pad for a smooth and supportive fit
TECHNOLOGY WING: Even pressure for smooth lines
WING PLUS:",Black,Blend
4013,Bove by Spring Maternity,Maureen Front Clip Bra HR1302,S$ 36.90,- Triangle shaped cups style give fuller coverage - Front clip easy-to-wear- Moulded cups for shape & support- Wireless comfort helps prevent of mastitis,Floral Grey,"90% Nylon, 10% Spandex"
4014,Cotton On Body,Cotton Rib Boyleg Briefs,S$ 12.00,"- Ribbed style briefs
- Low rise
- Slim fit
- Elasticised waist
- Full back and sides coverage
- Cotton blend
- Model wears an S and is 173cm tall",Candy Apple,Blend
4015,Cotton On Body,Sleep Time Boxer Shorts,S$ 19.99,"- Gingham print textured lounge shorts
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Cotton blend
- Model wears an S and is 172cm tall",Black Gingham,"52% Cotton, 48% Polyester"
4016,Calvin Klein,Calvin Klein Carousel Bikini,S$ 39.00,A Calvin Klein bikini panty with a tonal logo waistband.,MANIC RED,[]
4017,Kaleidoscope,SCALLOP Embroidary Lace Bikini,S$ 44.00,"- Dedicated scalloped band lace at front and back, soft stretchy mini polka dot mesh at body, crochet scallop lace at sides, lined gusset.",PINK,95% Nylon 5% Spandex
4018,Dorothy Perkins,Grey Embellished Stripe Twosie,S$ 69.90,"Top
- Stripe print long sleeve top
- Round neckline
- Relaxed fit
- Cotton

Bottom
- Stripe print long pants
- Mid rise
- Relaxed fit
- Elastic waistband
- Drawstring fastening
- Cotton",Grey,100% Cotton
4019,YG Fitness,(2PCS) High Elastic Quick-Drying Fitness Yoga Bra + Tights,S$ 262.50,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Value Two-piece Set (Bra + Tights)
- Comfortable fabric , breathable and quick-drying
- four-needle six-line exquisite craftsmanship, firm tear resistance",multi,Polyester Blend
4020,XIXILI,XIXILI Judy Wireless Bra,S$ 27.00,"- Seamless.
- Lightweight
- Everyday wire-free T-shirt bra.
- V-neckline, wire-free bra is seamless and lightweight.
- The stretchy smooth microfiber fabric
- Lightly padded cups for the lift, volume and sculpt.J293.",black,[]
4021,Calvin Klein,Calvin Klein Bottoms Up Hipster,S$ 39.00,"An everyday essential, this BOTTOMS UP hipster panty made from silky semi-sheer microfiber features delicate lace trims and a narrow elastic logo waistband.",PTL PTPRR MG,"This item is not valid for returns, refunds and exchanges"
4022,Impression,Body Shaping Padded Bra,S$ 39.90,"- Mesh lace overlay shaping padded bra
- Padded cups
- Regular fit
- Hook fastening
- Adjustable shoulder straps
- Polyblend
- Model wears a size 34B and is 177cm tall",Black,"95% Polyester, 5% Cotton"
4023,Kaleidoscope,SHELBY Classy Crochet Triangle Bralette,S$ 49.00,"SHELBY Classy Crochet Triangle Bralette
-Floral motifs with crochet textured lace, light padded cups with soft elastic band, crochet lace crop under breast, adjustable shoulder straps, closure at back.",OFF WHITE,100% Polyester
4024,Cotton On Body,Sporty Femme Bikini Briefs,S$ 12.99,"- Polka dot print briefs
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Cotton blend
- Model wears an S and is 170cm tall",Navy Mini Spot,Blend
4025,ZALORA CORE,3 Pack Core Women's Cotton Spandex Thong,S$ 27.30,"- Solid tone basic thong
- Low rise
- Unlined
- Regular fit
- Elasticised waistband
- Cotton blend","White, Black, Nude",95% Cotton 5% Spandex
4026,Kaleidoscope,RENEE Pretty Lace Cropped Top,S$ 58.00,"RENEE Pretty Lace Cropped Top
-Pretty lace scalloped lace at bust and on torso, V-wire front detailing, light padded cups with supportive underwire, adjustable shoulder straps.",Black,100% Nylon
4027,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 183.75,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Double cross Hem
- with chest pad, shockproof and decompression",red,Polyester fiber + spandex
4028,Impression,U Neck Camisole Or Innerwear,S$ 15.90,"- Solid tone camisole
- Scoop neckline
- Regular fit
- Sleeveless
- Polyester blend
- Model wears an S and is 175cm tall",White,100% polyester blend
4029,Deshabille,Manor PJ Set Navy,S$ 143.04,"The Manor PJ Set is the ultimate classic from Deshabillé's sleepwear range, featuring shell buttons, contrast piping, and lapel collar. Paired with matching tapered leg bottoms designed with an elasticated back waist and a contrast sateen waist tie, made from the softest viscose spandex knit, you will want a pair in every colour.

- Top Length (AU S): 64 cm, Pant: Inside Leg: 76cm: Front Rise: 23cm; Leg Opening: 28cm 
- Relaxed fit
- Shell buttons
- Contrast piping
- Lapel collar
- Patch pocket with logo embroidery
- Classic tailored look in soft knit fabrication
- Elasticised waist
- Tapered leg with cuffs
- Sateen woven waist tie
- Colour: Navy with ivory piping  ",Navy,95% Viscose / 5% Spandex Jersey 220Gsm
4030,VIVIESTA SPORT,Twisted Strappy Mesh Detail Sports Bra,S$ 98.00,"Our twisted sports bra features a low neck, non-removable shelf lining, wide/thin strappy and mesh detailing. Quick-dry and 4-way stretch fabric gives ultimate second-skin comfort. Medium support, suitable for almost all activities.
- Performance stretch fabric for added comfort
- Strap and back design for extra support
- Removable cups to customize your fit to perfection",Boysenberry Purple,"Nylon, Spandex"
4031,Free People,Ari Underwire Bra,S$ 77.90,"- Solid tone unpadded bra
- Unlined
- Regular fit
- Back hook closure
- Adjustable straps
- Polyblend
- Model wears an S and is 173cm tall",Black,"85% Polyester, 15% Spandex"
4032,LYCKA,LYCKA-LCL1105Red M European Style Lady Sexy Lace Sleepwear -Red,S$ 35.50,"-Made of Quality Imitated Silk Fabric / Polyester
-V Necklace
-Sling Top
-Sleeveless
-Lace Trimming
-Relaxed Fit",Red,Polyester
4033,Bluebella,Mara Bra,S$ 94.90,"- Mesh and lace bra
- Non padded cups
- Slim fit
- Hook fastening
- Adjustable straps
- Polyamide blend
- Model wears a size 34B and is 172cm tall",Black/Cordovan,49% Polyamide 49% Polyester 2% Elastane
4034,YG Fitness,Quick-Drying Running Fitness Yoga Dance Sports Bra,S$ 149.00,"Body sculpting, 360-degree perfect body, perfect curve.
Fit: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- with chest pad, anti-shock Pressure
- Four-needle six-line exquisite craftsmanship, firm tear resistance",grey,"Polyester fiber, spandex"
4035,Calvin Klein,Calvin Klein Spot Floral Hipster,S$ 69.00,A glamorous intimate hipster bikini constructed with spot floral lace and mesh panels. With an elasticated waist and a full cotton gusset.,BLACK,[]
4036,OVS,Microfibre Thong,S$ 14.90,"- Floral print microfibre thong with lace trim
- Low rise
- Regular fit
- Elasticated waistband
- Polyamide blend
- Model wears a size IT 2 and is 172cm tall",White/lt Blue,"79% Polyamide, 21% Elastane"
4037,Calvin Klein,Lightly Lined Bralet - Calvin Klein Underwear,S$ 79.00,"- Semi sheer floral detail racerback lightly padded bra with brand logo band
- Non-removable padded cups
- Regular fit
- Elasticated fastening
- Cotton blend
- Model wears an S and is 172cm tall",Floral Burnout Shoreline White,"70% Modal, 22% Polyester, 8% Spandex"
4038,Cotton On Body,Audrey Brasiliano,S$ 12.00,"- Solid toned lace brief
- Mid rise
- Slim fit
- Elasticised waistband
- Polyamide blend
- Model wears an S and is 174cm tall",Midnight,Blend
4039,Cotton On Body,Sporty Femme Brasiliano Briefs,S$ 30.00,"- Assorted print contrast trim brasiliano briefs
- Low rise
- Unlined
- Regular fit
- Elasticised waistband
- Cheeky Brazilian style back shaping
- Cotton blend
- Comes in pack of 3
- Model wears an S and is 172cm tall",Midnight/Grey Stripe/White,"95% Cotton, 5% Elastane"
4040,Cotton On Body,Super Soft Statement Zip Hoodie,S$ 39.99,"- Melange zip through hoodie
- Hood neckline
- Relaxed fit
- Zip fastening
- Polyblend
- Model wears an S and is 177cm tall",Violet Tuile Marle,"70% Polyester, 25% Viscose, 5% Elastane"
4041,On Gossamer,Wireless Bra,S$ 53.90,"- Solid tone lightly padded structured bra
- Non-removable padded cups
- Regular fit
- Hook fastening
- Adjustable shoulder straps
- Nylon blend
- Model wears a size 34B and is 172cm tall",Black,"74%Nylon, 26% Spandex"
4042,Cotton On Body,Sporty Femme Bikini Brief,S$ 12.95,"- Metallic stripe briefs
- Low rise
- Slim fit
- Elasticised waist
- Full back coverage
- Cotton blend
- Model wears an S and is 173cm tall",Grey Marle,Blend
4043,On Gossamer,Strapless Plunge Bra,S$ 65.30,"- Strapless plunge bra
- Moulded foam cups
- Regular fit
- Hook fastening
- Includes shoulder straps
- Nylon
- Model wears a size 34B and is 170cm tall",Black,"Nylon, Cotton"
4044,On Gossamer,Racy Lace Hip Bikini,S$ 17.70,"- Solid shade floral lace bikini cut panties
- Low rise
- Slim fit
- Elasticated waistband
- Nylon
- Model wears an S and is 170cm tall",Black,"This item is not valid for returns, refunds and exchanges"
4045,YG Fitness,Sexy Quick-Drying Running Fitness Yoga Bra,S$ 149.00,"Body sculpting, 360-degree perfect body, perfect curve.

Suitable for: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Includes removable chest pad
- Four-needle six-line exquisite craft",white,Polyester
4046,Calvin Klein,Bikini Panties - Calvin Klein Underwear,S$ 49.00,"- Graphic brand waistband bikini style briefs
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- Nylon blend
- Model wears an S and is 175cm tall",Pink Sky,"80% Nylon, 20% Elastane"
4047,Sunnydaysweety,Cross Back Lace Bra With Matching Pantie A080652BK,S$ 78.00,- 3/4 Triangular Coverage- Front Buckles- Lace Pattern- Matching with Pantie ,Black,"Cotton Blend, Lace"
4048,Cotton On Body,Charlotte Lace Trim Brasiliano Briefs,S$ 11.99,"- Stripes lace trim with ribbon detail briefs
- Low rise
- Soft stretch lace waistband
- Cheeky Brazilian style back shaping
- Cotton blend
- Model wears an S and is 173cm tall",Simple Stripe Orchid,"46% Cotton, 46% Modal, 8% Elastane"
4049,Hollister,Gilly Hicks Geo Lace Bandeau Bra,S$ 34.00,"- Monochrome lace bandeau
- Sizing runs one size larger
- Bandeau neckline
- Lined
- Regular fit
- Elasticised band
- Detachable straps
- Removable padding
- Nylon blend
- Model wears an S and is 175cm tall",Black,"88% Nylon, 12% Elastane"
